Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
313-0823-000,3042 N 2ND ST,Duplex O/S,1911,2.0,"1,960",Aluminum / Vinyl,4,2,0,"4,500",2015-11,"31,000",2930,6
312-1748-100,2858 N 7TH ST,Duplex O/S,1902,2.0,"1,946",Aluminum / Vinyl,6,2,0,"8,250",2015-06,"8,000",2930,6
273-1902-000,3834 N PORT WASHINGTON AV,Duplex O/S,1909,1.5,"1,913",Aluminum / Vinyl,4,2,0,"8,000",2015-05,"30,000",2820,6
271-2591-000,3940 N 19TH PL,Duplex O/S,1905,1.5,"1,847",Aluminum / Vinyl,3,2,0,"4,360",2015-11,"5,000",2860,6
281-0201-000,3363 N PIERCE ST,Duplex O/S,1900,1.5,"1,846",Frame,5,2,0,"3,600",2015-12,"88,300",2880,6
312-0917-000,2821 N 6TH ST,Duplex O/S,1895,1.5,"1,800",Aluminum / Vinyl,4,2,0,"2,250",2015-09,"14,800",2930,6
282-1001-100,3202 N 2ND ST,Duplex O/S,1911,1.5,"1,795",Aluminum / Vinyl,6,2,0,"6,400",2015-05,"40,000",2900,6
314-0796-000,2820 N RICHARDS ST,Duplex O/S,1900,1.5,"1,745",Aluminum / Vinyl,3,2,0,"4,200",2015-05,"33,000",2930,6
271-0741-000,3567 N 13TH ST,Duplex O/S,1923,1.5,"1,743",Aluminum / Vinyl,3,2,0,"3,750",2015-11,"40,000",2860,6
283-0124-000,1114 W KEEFE AV,Duplex O/S,1908,2.0,"1,728",Aluminum / Vinyl,4,2,0,"4,050",2015-03,"25,000",2850,6
314-0988-000,2928 N BUFFUM ST,Duplex O/S,1885,1.0,"1,460",Frame,3,2,1,"5,760",2015-10,"17,000",2930,6
243-0762-000,4059 N 7TH ST,Duplex O/S,1900,1.5,"1,386",Aluminum / Vinyl,3,2,0,"3,660",2015-07,"33,500",1620,6
273-1425-000,3838 N 4TH ST,Milwaukee Bungalow,1926,1.0,"1,645",Aluminum / Vinyl,3,1,1,"4,800",2015-11,"18,000",2820,6
281-2201-000,3151 N BOOTH ST,Milwaukee Bungalow,1923,1.5,"1,553",Frame,3,1,1,"3,480",2015-11,"60,000",2800,6
314-1113-000,623 E BURLEIGH ST,Milwaukee Bungalow,1928,1.0,"1,487",Aluminum / Vinyl,4,1,0,"3,300",2015-05,"133,000",2880,6
271-1116-000,3815 N 15TH ST,Milwaukee Bungalow,1919,1.0,"1,477",Aluminum / Vinyl,4,1,0,"5,000",2015-11,"27,500",2860,6
281-1608-000,3328 N BUFFUM ST,Milwaukee Bungalow,1922,1.0,"1,412",Aluminum / Vinyl,3,1,0,"4,440",2015-10,"51,000",2900,6
284-2072-000,3406 N 16TH ST,Milwaukee Bungalow,1922,1.0,"1,375",Brick,4,1,0,"5,080",2015-09,"38,000",2850,6
273-9975-000,3600 N 2ND LA,Milwaukee Bungalow,1924,1.0,"1,265",Aluminum / Vinyl,4,1,0,"5,310",2015-11,"13,500",2820,6
272-0214-000,3916 N 12TH ST,Milwaukee Bungalow,1924,1.0,"1,121",Aluminum / Vinyl,3,1,0,"4,000",2015-02,"27,000",2860,6
283-0155-000,3414 N 13TH ST,Milwaukee Bungalow,1925,1.0,"1,102",Aluminum / Vinyl,3,1,0,"3,750",2015-12,"34,000",2850,6
271-2406-000,3947 N 14TH ST,Milwaukee Bungalow,1922,1.0,925,Aluminum / Vinyl,2,1,0,"4,216",2015-10,"17,000",2860,6
354-0137-000,2138 N BUFFUM ST,Ranch,2004,1.0,"2,753",Aluminum / Vinyl,3,2,0,"3,600",2015-02,"205,400",2910,6
353-0808-000,1837 N 1ST ST,Residence O/S,1912,2.0,"2,744",Frame,3,3,1,"7,550",2015-06,"225,000",2910,6
272-2921-100,1007 W CAPITOL DR,Residence O/S,1925,1.5,"2,732",Brick,5,2,1,"6,534",2015-08,"82,500",1620,6
353-0952-100,101 W VINE ST,Residence O/S,1875,2.0,"2,198",Brick,3,1,1,"8,100",2015-12,"150,000",2910,6
272-0333-000,3702 N 7TH ST,Residence O/S,1905,2.0,"2,010",Block,4,2,0,"5,850",2015-01,"30,000",2820,6
314-1174-100,331 E BURLEIGH ST,Residence O/S,1911,2.0,"1,884",Brick,4,1,0,"3,500",2015-02,"40,000",2930,6
322-0772-100,2421 N 2ND ST,Residence O/S,1886,2.0,"1,827",Aluminum / Vinyl,4,2,0,"10,500",2015-10,"30,000",2920,6
322-0188-100,2410 N HUBBARD ST,Residence O/S,1902,1.5,"1,807",Aluminum / Vinyl,4,1,1,"8,400",2015-08,"103,000",2920,6
281-2112-000,3301 N PIERCE ST,Residence O/S,1910,1.5,"1,740",Aluminum / Vinyl,4,2,0,"3,600",2015-04,"144,000",2880,6
353-0804-000,137 W RESERVOIR AV,Residence O/S,1885,2.0,"1,718",Frame,3,1,1,"2,075",2015-07,"214,499",2910,6
282-0368-000,3370 N 2ND ST,Residence O/S,1892,1.5,"1,696",Aluminum / Vinyl,4,2,0,"5,800",2015-07,"5,000",2900,6
353-0520-110,103 W LLOYD ST,Residence O/S,1890,1.5,"1,675",Frame,4,2,0,"7,550",2015-08,"53,000",2910,6
321-1454-000,2541 N PIERCE ST,Residence O/S,1890,1.5,"1,654",Stucco,3,2,0,"3,810",2015-06,"132,000",2890,6
314-1024-000,2950 N RICHARDS ST,Residence O/S,1898,1.5,"1,549",Aluminum / Vinyl,4,1,0,"3,600",2015-11,"33,000",2930,6
314-1118-000,3053 N PIERCE ST,Residence O/S,1891,1.0,"1,537",Aluminum / Vinyl,4,1,1,"3,900",2015-07,"132,000",2880,6
282-0355-000,3310 N 2ND ST,Residence O/S,1913,1.5,"1,513",Aluminum / Vinyl,3,2,0,"4,500",2015-11,"19,000",2900,6
314-1131-000,513 E BURLEIGH ST,Residence O/S,1923,1.0,"1,475",Aluminum / Vinyl,4,1,0,"3,300",2015-09,"110,000",2800,6
354-0085-000,319 E NORTH AV,Residence O/S,1900,1.0,"1,445",Aluminum / Vinyl,4,2,0,"3,321",2015-10,"3,500",2910,6
314-0624-000,3015 N BOOTH ST,Residence O/S,1908,1.0,"1,413",Frame,2,2,0,"4,560",2015-11,"185,900",2800,6
281-2615-000,3434 N BOOTH ST,Residence O/S,1900,1.5,"1,407",Frame,3,1,1,"3,600",2015-03,"88,100",2800,6
282-1513-000,3151 N 2ND ST,Residence O/S,1905,1.0,"1,401",Frame,3,1,0,"6,150",2015-02,"12,000",2900,6
321-2282-000,2461 N BOOTH ST,Residence O/S,1897,1.0,"1,380",Frame,3,1,0,"3,240",2015-03,"138,000",2810,6
285-1320-000,3443 N 23RD ST,Residence O/S,1899,1.0,"1,364",Aluminum / Vinyl,3,1,0,"3,570",2015-02,"11,500",2960,6
285-1320-000,3443 N 23RD ST,Residence O/S,1899,1.0,"1,364",Aluminum / Vinyl,3,1,0,"3,570",2015-04,"10,000",2960,6
281-1811-000,3166 N BOOTH ST,Residence O/S,1904,1.0,"1,306",Frame,4,2,0,"3,600",2015-05,"147,500",2800,6
281-2349-000,3138 N HOLTON ST,Residence O/S,1908,1.0,"1,288",Frame,3,1,0,"3,600",2015-10,"37,500",2800,6
272-0059-000,3827 N 9TH ST,Residence O/S,1926,1.0,"1,198",Aluminum / Vinyl,3,1,0,"3,810",2015-07,"33,700",2860,6
284-0601-000,3183 N 16TH ST,Residence O/S,1916,2.0,"1,192",Frame,3,1,0,"4,900",2015-12,"26,000",2850,6
283-0485-000,3278 N 13TH ST,Residence O/S,1900,1.5,"1,116",Aluminum / Vinyl,4,1,0,"3,750",2015-05,"13,500",2850,6
312-0124-100,3022 N 10TH LA,Residence O/S,1905,1.0,"1,096",Frame,3,1,1,"9,600",2015-10,"10,000",2870,6
270-1797-000,3822 N 22ND ST,Residence O/S,1895,1.0,"1,043",Aluminum / Vinyl,3,1,0,"3,690",2015-12,"25,000",2840,6
282-0032-000,212 E TOWNSEND ST,Residence O/S,1894,1.0,980,Frame,4,1,0,"3,240",2015-10,"11,500",2900,6
273-1409-000,3817 N 3RD ST,Residence O/S,1925,1.0,977,Aluminum / Vinyl,4,1,0,"3,600",2015-05,"8,000",2820,6
282-0447-000,329 W KEEFE AV,Residence O/S,1901,1.0,886,Aluminum / Vinyl,2,1,0,"6,084",2015-11,"11,900",2900,6
243-0249-000,4062 N 8TH ST,Residence O/S,1926,1.0,792,Frame,2,1,0,"5,880",2015-10,"20,500",1620,6
353-0351-100,2114 N 2ND ST,Rm or Rooming House,1885,2.0,"1,782",Aluminum / Vinyl,3,2,0,0,2015-09,"202,500",2910,6
312-1539-000,616 W CHAMBERS ST,Rm or Rooming House,1900,2.0,"1,076",Frame,4,1,0,0,2015-09,"14,000",2930,6
314-0839-000,2837 N PIERCE ST,Rm or Rooming House,1892,1.0,"1,008",Frame,2,1,0,0,2015-08,"164,000",2890,6
270-2026-100,2316 W KEEFE AV,Rm or Rooming House,1885,1.0,780,Frame,2,1,0,0,2015-08,"22,700",2960,6
321-1269-000,2339 N BUFFUM ST,Rm or Rooming House,1889,1.0,779,Aluminum / Vinyl,2,0,0,0,2015-06,"52,500",2920,6
321-1639-000,2615 N PIERCE ST,Rm or Rooming House,1899,1.0,757,Frame,2,1,0,0,2015-07,"187,000",2890,6
353-0448-000,303 E LLOYD ST,Triplex,1885,2.0,"3,986",Frame,8,5,0,"3,225",2015-07,"212,000",2910,6
321-1380-000,522 E MEINECKE AV,Triplex,1904,2.0,"3,482",Frame,7,3,0,"2,600",2015-12,"134,000",2810,6
