Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
460-1305-000,1442 S MUSKEGO AV,Residence O/S,1903,1.5,"1,690",Aluminum / Vinyl,4,1,0,"3,000",2015-03,"42,000",4100,12
432-0276-200,1212 S 12TH ST,Residence O/S,1874,1.5,"1,650",Aluminum / Vinyl,4,1,1,"1,950",2015-07,"50,000",4040,12
431-0195-000,1123 S 4TH ST,Residence O/S,1870,1.5,"1,460",Frame,4,1,0,"2,700",2015-12,"124,900",4020,12
460-1382-000,1465 S UNION ST,Residence O/S,1889,1.5,"1,433",Aluminum / Vinyl,3,1,0,"4,626",2015-09,"72,000",4100,12
468-1670-000,901 W WINDLAKE AV,Residence O/S,1894,1.0,"1,280",Frame,4,1,0,"3,500",2015-08,"45,000",4120,12
460-0174-000,2010 S 14TH ST,Residence O/S,1884,1.0,"1,091",Aluminum / Vinyl,3,1,0,"3,500",2015-03,"65,000",4120,12
468-1453-000,1950 S 7TH ST,Residence O/S,1895,1.0,"1,068",Aluminum / Vinyl,2,1,0,"3,990",2015-12,"52,615",4120,12
460-0188-000,2141 S 13TH ST,Residence O/S,1912,1.0,"1,040",Aluminum / Vinyl,3,1,0,"7,000",2015-08,"15,000",4120,12
469-0662-000,2146 S 15TH ST,Rm or Rooming House,1893,1.0,"1,408",Aluminum / Vinyl,3,1,0,0,2015-09,"53,000",4120,12
433-9979-000,1513 W WALKER ST,Rm or Rooming House,1891,1.0,"1,235",Frame,5,1,0,0,2015-08,"75,000",4040,12
461-0305-000,1427 S 9TH ST,Rm or Rooming House,1884,1.0,960,Frame,3,1,0,0,2015-09,"53,750",4100,12
433-0721-000,1433 W SCOTT ST,Rm or Rooming House,1886,1.0,860,Frame,2,1,0,0,2015-01,"75,000",4040,12
431-0216-110,310 W SCOTT ST,Rm or Rooming House,1880,1.0,842,Aluminum / Vinyl,2,1,0,0,2015-09,"93,000",4020,12
462-1165-000,1572 S 4TH ST,Rm or Rooming House,1900,1.0,806,Frame,2,1,0,0,2015-04,"61,700",4020,12
468-0109-000,1077 W WINDLAKE AV,Rm or Rooming House,1900,1.0,728,Aluminum / Vinyl,3,1,0,0,2015-05,"80,000",4120,12
431-0344-000,517 W MADISON ST,Rm or Rooming House,1900,1.0,720,Frame,2,1,0,0,2015-07,"100,000",4040,12
433-0010-000,1636 W MINERAL ST,Triplex,1893,2.0,"3,528",Aluminum / Vinyl,7,3,0,"5,800",2015-09,"97,000",4050,12
468-0045-000,1913 S 10TH ST,Triplex,1900,2.0,"2,860",Frame,8,4,0,"5,640",2015-05,"65,000",4120,12
497-9993-000,2367 S 12TH ST,Triplex,1895,1.5,"2,072",Aluminum / Vinyl,5,3,0,"6,572",2015-04,"85,000",4160,12
