Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
367-0234-000,1308 N 45TH ST,Milwaukee Bungalow,1919,1.0,"1,683",Aluminum / Vinyl,4,1,0,"4,800",2016-01,"104,999",2610,10
346-1206-000,1754 N 58TH ST,Milwaukee Bungalow,1917,1.0,"1,572",Aluminum / Vinyl,4,1,0,"4,760",2016-03,"174,000",2540,10
346-0538-000,2166 N 55TH ST,Milwaukee Bungalow,1920,1.0,"1,563",Aluminum / Vinyl,3,1,0,"4,680",2016-01,"87,500",2540,10
367-0816-000,1546 N 49TH ST,Milwaukee Bungalow,1921,1.0,"1,541",Aluminum / Vinyl,4,2,0,"4,560",2016-01,"190,000",2600,10
368-0445-000,1247 N 55TH ST,Milwaukee Bungalow,1926,1.0,"1,461",Aluminum / Vinyl,3,1,0,"5,520",2016-01,"129,900",2600,10
368-0474-000,1230 N 55TH ST,Milwaukee Bungalow,1926,1.0,"1,457",Aluminum / Vinyl,3,1,1,"4,800",2016-03,"112,000",2600,10
406-1350-000,177 N 71ST ST,Milwaukee Bungalow,1929,1.0,"1,329",Aluminum / Vinyl,3,2,0,"3,680",2016-02,"139,000",2720,10
329-1403-000,2505 N 56TH ST,Milwaukee Bungalow,1917,1.0,"1,231",Frame,3,1,0,"4,800",2016-02,"78,500",2540,10
306-0718-000,2820 N 57TH ST,Milwaukee Bungalow,1928,1.0,"1,148",Brick,2,1,0,"4,268",2016-01,"12,500",1860,10
305-0840-000,6700 W MOLTKE AV,Milwaukee Bungalow,1926,1.0,848,Aluminum / Vinyl,3,1,0,"3,840",2016-01,"53,500",1870,10
409-0208-000,621 N 94TH ST,Ranch,1953,1.0,912,Aluminum / Vinyl,2,2,0,"7,250",2016-01,"134,800",2760,10
418-0232-000,230 S 80TH ST,Ranch,1944,1.0,770,Block,2,1,0,"5,560",2016-01,"95,000",2720,10
417-1320-000,419 S 90TH ST,Ranch,1951,1.0,736,Aluminum / Vinyl,2,1,0,"3,500",2016-02,"80,000",2710,10
264-1008-000,7336 W POTOMAC AV,Ranch,1953,1.0,720,Aluminum / Vinyl,2,1,0,"5,760",2016-03,"60,000",1940,10
347-0581-000,1817 N 48TH ST,Residence O/S,1915,1.5,"2,003",Stucco,4,2,0,"4,800",2016-01,"201,900",2540,10
368-0814-000,1424 N 52ND ST,Residence O/S,1918,1.5,"1,876",Aluminum / Vinyl,4,1,0,"6,000",2016-02,"52,000",2600,10
403-0401-000,4727 W WOODLAWN CT,Residence O/S,1915,1.5,"1,850",Stucco,3,1,0,"4,350",2016-03,"238,900",2680,10
406-0934-000,321 S 69TH ST,Residence O/S,1927,1.5,"1,736",Aluminum / Vinyl,4,2,0,"4,800",2016-01,"135,000",2710,10
402-0404-000,232 N 41ST ST,Residence O/S,1890,1.5,"1,654",Aluminum / Vinyl,5,1,0,"3,930",2016-01,"9,000",2180,10
329-1481-000,2431 N 57TH ST,Residence O/S,1926,1.0,"1,190",Aluminum / Vinyl,3,2,0,"4,403",2016-01,"45,000",2540,10
329-1441-000,2448 N 56TH ST,Residence O/S,1922,1.0,836,Aluminum / Vinyl,2,1,0,"4,800",2016-01,"87,500",2540,10
406-1015-000,418 S 69TH ST,Residence O/S,1918,1.0,815,Aluminum / Vinyl,3,1,0,"5,520",2016-01,"87,000",2710,10
405-0611-000,6110 W FAIRVIEW AV,Residence O/S,1923,1.0,795,Aluminum / Vinyl,2,1,0,"3,772",2016-03,"40,000",2700,10
329-1440-000,2444 N 56TH ST,Residence O/S,1920,1.0,704,Frame,2,1,0,"4,800",2016-02,"32,000",2540,10
346-1805-000,5400 W VINE ST,Tudor,1927,1.5,"1,420",Brick,3,1,1,"2,952",2016-03,"159,900",2540,10
