Taxkey,Address,Style,YearBld,Story,FinSqft,Exterior,BedRms,FullBath,HalfBath,LotSqft,SaleDate,Sale $,Nbhd,Ald
434-0011-000,2137 W PIERCE ST,Duplex O/S,1893,2.0,"2,427",Frame,5,2,0,"5,390",2014-03,"50,000",4050,8
458-0852-000,2173 S 31ST ST,Duplex O/S,1914,1.5,"2,183",Aluminum / Vinyl,5,2,0,"3,840",2014-10,"109,000",4000,8
457-0426-000,4035 W GREENFIELD AV,Duplex O/S,1905,2.0,"2,158",Frame,4,2,0,"3,750",2014-04,"80,000",4060,8
458-0533-000,1800 S 29TH ST,Duplex O/S,1916,2.0,"2,112",Aluminum / Vinyl,6,2,0,"3,556",2014-09,"90,000",4060,8
471-0640-000,2215 S 29TH ST,Duplex O/S,1911,2.0,"1,962",Aluminum / Vinyl,4,2,0,"3,750",2014-12,"77,000",4000,8
494-0760-000,2335 S 32ND ST,Duplex O/S,1900,2.0,"1,958",Aluminum / Vinyl,4,3,0,"3,780",2014-01,"100,000",4000,8
436-0402-000,3716 W DOROTHY PL,Duplex O/S,1914,2.0,"1,892",Aluminum / Vinyl,4,2,0,"3,600",2014-02,"56,000",4060,8
495-0022-000,2617 W LINCOLN AV,Duplex O/S,1890,1.5,"1,798",Aluminum / Vinyl,3,2,0,"3,600",2014-10,"60,000",4120,8
436-0235-000,1109 S 35TH ST,Duplex O/S,1910,1.5,"1,733",Aluminum / Vinyl,3,2,0,"3,570",2014-08,"55,000",4060,8
494-0759-000,2341 S 32ND ST,Duplex O/S,1910,1.5,"1,694",Aluminum / Vinyl,4,2,0,"3,780",2014-06,"92,000",4000,8
434-2022-000,1206 S 21ST ST,Duplex O/S,1920,1.5,"1,685",Aluminum / Vinyl,5,2,0,"4,200",2014-04,"79,500",4050,8
435-0316-000,3201 W SCOTT ST,Duplex O/S,1890,1.5,"1,624",Aluminum / Vinyl,4,2,0,"2,310",2014-12,"65,000",4060,8
470-0017-100,2125A W ROGERS ST,Duplex O/S,1850,1.5,"1,513",Aluminum / Vinyl,3,2,0,"6,077",2014-01,"62,000",4120,8
434-0339-000,1122 S 26TH ST,Duplex-Cottage,1880,1.0,"1,700",Aluminum / Vinyl,5,2,1,"3,500",2014-08,"53,900",4050,8
435-0873-000,1303 S 28TH ST,Milwaukee Bungalow,1916,1.5,"1,947",Aluminum / Vinyl,3,1,1,"4,760",2014-05,"77,000",4060,8
471-0144-000,2176 S 33RD ST,Milwaukee Bungalow,1925,1.0,"1,761",Brick,4,1,0,"3,937",2014-09,"90,000",4000,8
494-0160-000,2629 S 28TH ST,Milwaukee Bungalow,1924,1.0,"1,485",Aluminum / Vinyl,3,2,0,"3,750",2014-10,"105,000",4000,8
457-9943-000,1550 S 37TH ST,Milwaukee Bungalow,1928,1.0,"1,440",Aluminum / Vinyl,4,2,0,"3,600",2014-06,"100,000",4060,8
494-0747-000,2352 S 33RD ST,Milwaukee Bungalow,1925,1.0,"1,315",Aluminum / Vinyl,4,1,0,"4,410",2014-09,"80,000",4000,8
494-0564-000,2566 S 34TH ST,Milwaukee Bungalow,1925,1.0,"1,268",Aluminum / Vinyl,4,1,0,"3,600",2014-12,"75,000",4000,8
472-0179-000,2020 S 36TH ST,Milwaukee Bungalow,1925,1.0,"1,266",Aluminum / Vinyl,3,1,0,"3,750",2014-07,"90,000",4000,8
457-0421-000,4011 W GREENFIELD AV,Milwaukee Bungalow,1920,1.5,"1,154",Stucco,4,1,1,"3,750",2014-06,"89,900",4060,8
436-0373-000,3722 W SCOTT ST,Milwaukee Bungalow,1921,1.0,"1,142",Aluminum / Vinyl,4,1,0,"3,450",2014-05,"71,500",4060,8
472-0184-000,2040 S 36TH ST,Milwaukee Bungalow,1926,1.0,"1,132",Aluminum / Vinyl,3,1,0,"3,750",2014-03,"77,000",4000,8
458-9960-000,1626 S 35TH ST,Milwaukee Bungalow,1926,1.0,"1,016",Aluminum / Vinyl,3,1,0,"3,341",2014-08,"64,000",4060,8
494-0214-000,2616 S 30TH ST,Ranch,1955,1.0,966,Aluminum / Vinyl,3,2,0,"3,600",2014-05,"97,000",4000,8
470-2376-000,2066 S LAYTON BL,Residence O/S,1909,2.0,"2,714",Masonry / Frame,5,1,1,"7,520",2014-12,"195,000",4000,8
436-0446-000,1201 S 36TH ST,Residence O/S,1909,1.5,"1,861",Aluminum / Vinyl,4,1,0,"4,760",2014-04,"100,000",4060,8
495-0120-000,2347 S 28TH ST,Residence O/S,1903,1.0,"1,838",Frame,4,1,0,"5,625",2014-12,"45,000",4000,8
457-1114-000,1615 S 35TH ST,Residence O/S,1897,1.0,"1,483",Aluminum / Vinyl,4,2,0,"3,750",2014-06,"90,000",4060,8
495-0286-000,2440 S 29TH ST,Residence O/S,1889,1.0,"1,440",Frame,4,2,0,"3,750",2014-06,"95,000",4000,8
495-0135-000,2318 S 30TH ST,Residence O/S,1901,1.5,"1,323",Aluminum / Vinyl,4,1,0,"3,750",2014-07,"65,000",4000,8
495-0283-000,2426 S 29TH ST,Residence O/S,1893,1.0,"1,323",Aluminum / Vinyl,3,2,0,"3,750",2014-09,"101,800",4000,8
436-0364-000,3747 W FREDERICA PL,Residence O/S,1912,1.0,"1,270",Aluminum / Vinyl,3,1,0,"3,450",2014-10,"58,000",4060,8
435-0484-000,3408 W GREENFIELD AV,Residence O/S,1918,1.0,"1,259",Aluminum / Vinyl,3,1,0,"3,210",2014-11,"60,000",4060,8
458-1513-000,1425 S 33RD ST,Residence O/S,1910,1.5,"1,226",Frame,3,1,0,"4,170",2014-10,"90,000",4060,8
495-0111-000,2826 W HAYES AV,Residence O/S,1903,1.0,"1,222",Aluminum / Vinyl,3,1,0,"3,600",2014-05,"72,000",4000,8
434-0433-100,1225 S 22ND ST,Residence O/S,1921,1.5,"1,197",Aluminum / Vinyl,3,1,1,"3,500",2014-04,"67,900",4050,8
494-0621-000,2571 S 34TH ST,Residence O/S,1908,1.0,"1,170",Aluminum / Vinyl,3,1,0,"5,400",2014-08,"80,000",4000,8
435-0434-000,3422 W SCOTT ST,Residence O/S,1900,1.0,"1,080",Aluminum / Vinyl,3,1,0,"3,600",2014-02,"42,000",4060,8
494-0622-000,2569 S 34TH ST,Residence O/S,1908,1.0,"1,079",Aluminum / Vinyl,3,1,0,"3,300",2014-09,"53,525",4000,8
457-0309-000,3635 W GREENFIELD AV,Residence O/S,1918,1.5,971,Aluminum / Vinyl,2,1,0,"3,750",2014-04,"45,000",4060,8
457-9850-000,1615 S 37TH ST,Residence O/S,1915,1.0,715,Aluminum / Vinyl,2,1,0,"3,555",2014-03,"47,925",4060,8
470-2102-000,2627 W BECHER ST,Triplex,1975,2.0,"2,641",Aluminum / Vinyl,5,3,1,"7,440",2014-04,"139,000",4000,8
